Umur (bulan),Jenis Kelamin,Tinggi Badan (cm)
0.5333333333333333,perempuan,0.7374688631992984
0.11666666666666667,perempuan,0.38856384589273807
0.8833333333333333,perempuan,0.6135905345790537
0.75,laki-laki,0.5454006289165337
0.0,perempuan,0.05471158533402287
0.4,perempuan,0.6647329638259437
0.0,laki-laki,0.13768485149639065
0.9,perempuan,0.7545163396149283
0.03333333333333333,perempuan,0.3044372558582431
0.5333333333333333,perempuan,0.7420148569101329
0.016666666666666666,laki-laki,0.04072128453170498
0.9833333333333333,laki-laki,0.6044985471573844
0.03333333333333333,perempuan,0.17606422565746682
0.16666666666666666,laki-laki,0.5101691776575652
0.016666666666666666,perempuan,0.14564149127457104
0.6333333333333333,laki-laki,0.6215460235730145
0.5333333333333333,perempuan,0.4715282311154706
0.05,laki-laki,0.19535911318226495
0.3,laki-laki,0.43629677985650206
0.05,laki-laki,0.33628491821813933
0.95,perempuan,0.8749851729520467
0.3,laki-laki,0.5078961808021479
0.21666666666666667,perempuan,0.5113056760852739
0.21666666666666667,perempuan,0.4806202185371399
0.2,perempuan,0.4385697767119192
0.5833333333333334,laki-laki,0.6885994308078255
0.03333333333333333,laki-laki,0.2207689637213308
0.7,perempuan,0.6999644150849121
0.016666666666666666,perempuan,0.0651817067119681
0.016666666666666666,perempuan,0.04478482701905523
0.15,perempuan,0.4715282311154706
0.016666666666666666,laki-laki,0.19616957142502323
0.65,perempuan,0.6454124905548962
0.9333333333333333,laki-laki,0.9386290849037319
0.7166666666666667,laki-laki,0.5260801556454865
0.55,laki-laki,0.4465252657058799
0.23333333333333334,laki-laki,0.3692433726216907
0.7833333333333333,perempuan,0.6533679795488571
0.9333333333333333,perempuan,0.663596465398235
0.8833333333333333,perempuan,0.9249911037712281
0.9,perempuan,0.6090445408682189
0.85,perempuan,0.6079080424405104
1.0,perempuan,0.7113293993619988
0.016666666666666666,laki-laki,0.30342309967595005
0.55,perempuan,0.6988279166572037
0.13333333333333333,perempuan,0.27377750469416273
0.8166666666666667,perempuan,0.6624599669705263
0.5333333333333333,laki-laki,0.5067596823744391
0.75,perempuan,0.5203976635069432
0.21666666666666667,laki-laki,0.5260801556454865
0.7,perempuan,0.7522433427595109
0.3833333333333333,laki-laki,0.5476736257719511
0.48333333333333334,laki-laki,0.7045104087957469
0.9666666666666667,perempuan,0.8192967499943221
0.6333333333333333,laki-laki,0.6056350455850931
0.8166666666666667,laki-laki,0.7556528380426369
0.4,laki-laki,0.5783590833200852
0.8333333333333334,laki-laki,0.697691418229495
0.06666666666666667,laki-laki,0.3374214166458481
1.0,laki-laki,0.9045341320724719
0.75,perempuan,0.6385934999886443
0.5166666666666666,laki-laki,0.7192848883559596
0.6,laki-laki,0.6726884528199043
0.5833333333333334,perempuan,0.782928800307645
0.8,perempuan,0.5863145723140456
0.26666666666666666,perempuan,0.456753751555258
0.9333333333333333,perempuan,0.8613471918195427
0.7333333333333333,perempuan,0.6885994308078255
0.8833333333333333,perempuan,0.5931335628802977
1.0,laki-laki,0.6079080424405104
0.016666666666666666,laki-laki,0.2645840040656705
0.55,perempuan,0.48402971382026583
0.75,laki-laki,0.6715519543921956
0.8666666666666667,laki-laki,0.7590623333257628
0.4666666666666667,perempuan,0.6647329638259437
0.6166666666666667,perempuan,0.5169881682238172
0.31666666666666665,perempuan,0.4010653285975333
0.8833333333333333,perempuan,0.9181721132049759
0.0,laki-laki,0.09248537006821012
0.5333333333333333,laki-laki,0.5010771902358958
0.016666666666666666,laki-laki,0.1445051598377327
0.6166666666666667,perempuan,0.4544807546998406
0.7666666666666666,perempuan,0.5306261493563212
0.5,laki-laki,0.6510949826934397
0.3833333333333333,perempuan,0.5374451399225731
0.5333333333333333,perempuan,0.5590386100490378
0.1,perempuan,0.3544688930614781
0.35,laki-laki,0.473801227970888
0.9833333333333333,perempuan,0.9022611352170548
1.0,perempuan,0.8329347311268261
0.43333333333333335,perempuan,0.4408427735673366
0.36666666666666664,laki-laki,0.6249555188561403
0.4666666666666667,laki-laki,0.439706275139628
0.25,perempuan,0.4237952971517066
0.7833333333333333,laki-laki,0.8306617342714088
0.1,perempuan,0.3317389245073048
0.0,perempuan,0.21911710029256704
0.5333333333333333,perempuan,0.43061428771795873
0.9166666666666666,laki-laki,0.6215460235730145
0.8166666666666667,laki-laki,0.6772344465307388
0.7333333333333333,perempuan,0.7181483899282509
0.06666666666666667,perempuan,0.2930979779652101
0.8,laki-laki,0.86362018867496
0.21666666666666667,perempuan,0.31014545438084007
0.7,laki-laki,0.836344226409952
0.13333333333333333,laki-laki,0.3169644449470922
0.16666666666666666,laki-laki,0.36469737891085596
0.45,perempuan,0.701100913512621
0.5,laki-laki,0.7283768757776289
0.13333333333333333,perempuan,0.42947778929024993
0.5833333333333334,perempuan,0.5419911336334079
0.9333333333333333,perempuan,0.9568130597470706
1.0,perempuan,0.9647685487410312
0.5666666666666667,perempuan,0.4419792719950454
0.5833333333333334,perempuan,0.7056469072234556
0.03333333333333333,perempuan,0.1044892782011898
0.15,perempuan,0.4237952971517066
0.75,laki-laki,0.8795311666628814
0.0,perempuan,0.16176644266103857
0.0,laki-laki,0.10642315996268314
0.2,perempuan,0.28173299368812343
0.0,perempuan,0.19243952871516534
0.36666666666666664,perempuan,0.43516028142879326
0.016666666666666666,laki-laki,0.01649385380367674
0.7666666666666666,laki-laki,0.8579376965364168
0.9166666666666666,laki-laki,0.7556528380426369
0.03333333333333333,laki-laki,0.30739206012753584
0.9166666666666666,laki-laki,0.6113175377236363
0.8666666666666667,laki-laki,0.687462932380117
0.11666666666666667,perempuan,0.3840178521819033
0.5333333333333333,perempuan,0.6772344465307388
0.9666666666666667,laki-laki,0.6795074433861562
0.85,laki-laki,0.8545282012532908
0.016666666666666666,laki-laki,0.2693449724538247
0.016666666666666666,perempuan,0.2717307688200502
0.7333333333333333,perempuan,0.6772344465307388
0.03333333333333333,perempuan,0.32264414471116354
0.7833333333333333,perempuan,0.636320503133227
0.5,laki-laki,0.5272166540731952
0.9333333333333333,perempuan,0.6351840047055185
0.25,laki-laki,0.4022018270252421
0.95,perempuan,0.7329228694884636
0.0,perempuan,0.04194589226998541
0.06666666666666667,laki-laki,0.2135430880256035
0.016666666666666666,perempuan,0.08909666577148068
0.18333333333333332,perempuan,0.30446296224229674
0.0,laki-laki,0.11558892106641605
0.5,laki-laki,0.7431513553378416
0.8833333333333333,laki-laki,0.6351840047055185
0.6,perempuan,0.5783590833200852
0.13333333333333333,laki-laki,0.35901488677231264
0.4666666666666667,perempuan,0.4487982625612973
0.5166666666666666,laki-laki,0.5385816383502818
0.7166666666666667,laki-laki,0.6670059606813611
0.0,perempuan,0.2244318930182484
0.5666666666666667,laki-laki,0.7670178223197236
0.9833333333333333,laki-laki,0.9784065298735353
0.0,laki-laki,0.21911437796295608
0.26666666666666666,laki-laki,0.3146914480916748
0.26666666666666666,laki-laki,0.5567656131936204
0.4,perempuan,0.44538876727817134
0.5666666666666667,perempuan,0.7431513553378416
0.6,laki-laki,0.4726647295431792
0.03333333333333333,laki-laki,0.1581441317376383
0.03333333333333333,perempuan,0.2286910061096159
0.48333333333333334,laki-laki,0.4408427735673366
0.36666666666666664,laki-laki,0.4726647295431792
0.7833333333333333,laki-laki,0.5601751084767465
0.5166666666666666,laki-laki,0.5067596823744391
0.85,perempuan,0.7101929009342903
0.016666666666666666,perempuan,0.22414445129236793
0.0,perempuan,0.16818954456831647
0.5333333333333333,perempuan,0.4931217012419352
0.6333333333333333,laki-laki,0.7897477908738969
0.23333333333333334,perempuan,0.42720479243483256
0.016666666666666666,laki-laki,0.08912917835265044
0.11666666666666667,laki-laki,0.2158160848810209
0.8333333333333334,laki-laki,0.8124777594280702
0.6666666666666666,laki-laki,0.7465608506209677
0.08333333333333333,perempuan,0.35787838834460406
0.36666666666666664,laki-laki,0.42152230029628923
0.7666666666666666,laki-laki,0.6454124905548962
0.9666666666666667,perempuan,0.6692789575367785
0.0,perempuan,0.10899730521718087
0.8,perempuan,0.6181365282898884
0.03333333333333333,perempuan,0.17262493911782995
0.05,perempuan,0.3317389245073048
0.36666666666666664,laki-laki,0.5567656131936204
0.95,perempuan,0.721557885211377
0.43333333333333335,laki-laki,0.5442641304888252
0.7,laki-laki,0.6817804402415736
0.43333333333333335,laki-laki,0.6829169386692823
0.8333333333333334,perempuan,0.7863382955907708
0.06666666666666667,perempuan,0.38060835689877737
0.6833333333333333,perempuan,0.8113412610003615
0.6666666666666666,perempuan,0.7476973490486761
0.48333333333333334,perempuan,0.591997064452589
0.35,laki-laki,0.5113056760852739
0.9333333333333333,perempuan,0.7511068443318022
0.5166666666666666,perempuan,0.6067715440128018
0.65,perempuan,0.6044985471573844
0.03333333333333333,perempuan,0.2588277454995104
0.23333333333333334,laki-laki,0.36015138520002143
0.8833333333333333,perempuan,0.6295015125669751
0.0,laki-laki,0.11823534041177808
0.03333333333333333,perempuan,0.3484234713325347
0.016666666666666666,perempuan,0.2600123888049085
0.4,perempuan,0.3840178521819033
0.9833333333333333,perempuan,0.955676561319362
0.7,perempuan,0.6056350455850931
0.3,laki-laki,0.46811873583234465
0.21666666666666667,perempuan,0.42947778929024993
0.2833333333333333,laki-laki,0.46584573897692727
0.03333333333333333,laki-laki,0.1081245300993503
0.016666666666666666,perempuan,0.19122619650265904
0.08333333333333333,perempuan,0.27945999683270606
0.2,laki-laki,0.5203976635069432
0.0,laki-laki,0.0700837423696794
0.45,perempuan,0.43061428771795873
0.7666666666666666,laki-laki,0.6090445408682189
0.6,laki-laki,0.6624599669705263
0.9833333333333333,laki-laki,0.8147507562834876
0.15,perempuan,0.2453650440014462
0.31666666666666665,laki-laki,0.4851662122479746
0.75,laki-laki,0.5590386100490378
0.45,perempuan,0.7067834056511643
0.15,perempuan,0.36810687419398214
0.5,laki-laki,0.7340593679161721
0.5333333333333333,perempuan,0.4942581996696439
0.5,laki-laki,0.4476617641335887
0.9333333333333333,perempuan,0.884077160373716
0.6333333333333333,perempuan,0.7056469072234556
0.75,laki-laki,0.5954065597357151
0.5833333333333334,perempuan,0.5113056760852739
0.7,perempuan,0.6658694622536522
0.7833333333333333,perempuan,0.873848674524338
0.8833333333333333,perempuan,0.7442878537655503
0.0,laki-laki,0.10258427049943586
0.21666666666666667,laki-laki,0.3942463380312814
0.43333333333333335,perempuan,0.6317745094223922
0.36666666666666664,laki-laki,0.660186970115109
0.25,perempuan,0.4249317955794154
0.1,laki-laki,0.16240065877871357
0.0,laki-laki,0.15042079438487033
0.2833333333333333,laki-laki,0.4476617641335887
0.3333333333333333,perempuan,0.48971220595880915
0.31666666666666665,perempuan,0.5226706603623605
0.6833333333333333,perempuan,0.8374807248376609
0.4166666666666667,laki-laki,0.49994069180818723
0.85,laki-laki,0.8420267185484954
0.23333333333333334,laki-laki,0.31128195280854887
0.8333333333333334,laki-laki,0.7545163396149283
0.5666666666666667,laki-laki,0.7897477908738969
0.03333333333333333,laki-laki,0.3403209232527725
0.1,perempuan,0.1919496178991389
0.6,laki-laki,0.6613234685428176
0.7833333333333333,perempuan,0.5306261493563212
0.13333333333333333,laki-laki,0.21922558016414684
0.85,laki-laki,0.9045341320724719
0.0,perempuan,0.13483799847562383
0.2833333333333333,perempuan,0.3794718584710688
0.85,perempuan,0.8920326493676768
0.016666666666666666,laki-laki,0.01320696664850407
0.0,laki-laki,0.12704899486586863
0.3,perempuan,0.5851780738863371
0.6333333333333333,perempuan,0.4647092405492187
0.85,laki-laki,0.5522196194827856
1.0,laki-laki,0.8965786430785113
0.9333333333333333,perempuan,0.735195866343881
0.9166666666666666,perempuan,0.5624481053321638
0.0,perempuan,0.15426025043404212
0.43333333333333335,perempuan,0.6829169386692823
0.4666666666666667,perempuan,0.649958484265731
0.65,laki-laki,0.7226943836390854
0.5833333333333334,perempuan,0.5965430581634238
0.7666666666666666,perempuan,0.5760860864646679
0.36666666666666664,laki-laki,0.4692552342600532
0.4666666666666667,perempuan,0.574949588036959
0.016666666666666666,perempuan,0.290151305741041
0.16666666666666666,laki-laki,0.26582201570020214
0.6833333333333333,laki-laki,0.6056350455850931
0.4166666666666667,laki-laki,0.5181246666515258
0.48333333333333334,laki-laki,0.42265879872399803
0.03333333333333333,laki-laki,0.14312081185146752
0.03333333333333333,laki-laki,0.29103713980931833
0.8,perempuan,0.5783590833200852
0.35,perempuan,0.663596465398235
0.8333333333333334,laki-laki,0.7920207877293143
0.4,laki-laki,0.46698223740463585
0.03333333333333333,laki-laki,0.26451018427065376
0.48333333333333334,laki-laki,0.5635846037598723
0.5166666666666666,laki-laki,0.7204213867836683
0.6833333333333333,perempuan,0.6329110078501011
0.016666666666666666,laki-laki,0.15090902534752249
0.06666666666666667,perempuan,0.2692315109833282
0.0,laki-laki,0.21458614699974488
0.3833333333333333,laki-laki,0.5010771902358958
0.08333333333333333,perempuan,0.2703680094110368
1.0,laki-laki,0.8613471918195427
0.36666666666666664,laki-laki,0.5783590833200852
0.6833333333333333,laki-laki,0.7124658977897077
0.08333333333333333,perempuan,0.3931098396035726
0.9666666666666667,laki-laki,0.660186970115109
0.5166666666666666,perempuan,0.4647092405492187
0.5166666666666666,perempuan,0.5135786729406913
0.016666666666666666,perempuan,0.14976397217568538
0.03333333333333333,perempuan,0.3726861959192702
0.3833333333333333,perempuan,0.5408546352056991
0.9833333333333333,perempuan,0.802249273578692
0.26666666666666666,perempuan,0.35901488677231264
0.5666666666666667,laki-laki,0.5340356446394472
0.4666666666666667,laki-laki,0.6885994308078255
0.36666666666666664,perempuan,0.4783472216817225
0.31666666666666665,perempuan,0.42947778929024993
0.31666666666666665,laki-laki,0.5419911336334079
1.0,perempuan,0.6931454245186602
0.5,perempuan,0.5817685786032111
0.18333333333333332,perempuan,0.43629677985650206
0.8666666666666667,perempuan,0.8317982326991175
0.6,laki-laki,0.7920207877293143
0.95,perempuan,0.636320503133227
0.7833333333333333,laki-laki,0.5510831210550772
0.03333333333333333,laki-laki,0.27893697610733814
0.016666666666666666,perempuan,0.044253281034271785
0.4166666666666667,perempuan,0.5954065597357151
0.48333333333333334,perempuan,0.4112938144469114
0.6666666666666666,perempuan,0.7295133742053376
0.016666666666666666,perempuan,0.31191116726886337
0.6833333333333333,laki-laki,0.6101810392959278
0.9666666666666667,laki-laki,0.7204213867836683
0.5833333333333334,laki-laki,0.6351840047055185
0.016666666666666666,perempuan,0.3112375051113615
0.5,laki-laki,0.5181246666515258
0.13333333333333333,perempuan,0.33628491821813933
0.31666666666666665,laki-laki,0.6147270330067623
0.95,perempuan,0.649958484265731
0.6333333333333333,perempuan,0.7670178223197236
0.9333333333333333,laki-laki,0.684053437096991
0.06666666666666667,perempuan,0.38288135375419474
0.4166666666666667,laki-laki,0.43743327828421064
0.75,laki-laki,0.5181246666515258
0.03333333333333333,perempuan,0.33258921021455734
0.03333333333333333,perempuan,0.1345666044676047
0.21666666666666667,perempuan,0.5135786729406913
0.31666666666666665,perempuan,0.46016324683838394
0.4166666666666667,laki-laki,0.5931335628802977
0.95,laki-laki,0.6408664968440617
0.2,perempuan,0.4612997452660925
0.11666666666666667,laki-laki,0.409020817591494
0.03333333333333333,perempuan,0.23951911017522554
0.2,perempuan,0.5010771902358958
1.0,perempuan,0.7192848883559596
0.6166666666666667,perempuan,0.7522433427595109
0.85,laki-laki,0.6340475062778096
0.2833333333333333,perempuan,0.3396944135012655
0.5333333333333333,perempuan,0.45902674841067537
0.13333333333333333,perempuan,0.4794837201094313
0.016666666666666666,laki-laki,0.19495808429088035
0.48333333333333334,perempuan,0.5033501870913132
0.03333333333333333,laki-laki,0.15424738887829093
0.9833333333333333,laki-laki,0.701100913512621
0.85,perempuan,0.9033976336447634
0.25,laki-laki,0.4487982625612973
0.8166666666666667,perempuan,0.7908842893016054
0.8,laki-laki,0.735195866343881
0.25,perempuan,0.3703798710493993
0.35,perempuan,0.39765583331440735
0.9333333333333333,laki-laki,0.7476973490486761
0.5833333333333334,laki-laki,0.6420029952717704
0.15,perempuan,0.21922558016414684
0.9833333333333333,laki-laki,0.8113412610003615
0.8333333333333334,perempuan,0.6715519543921956
0.13333333333333333,laki-laki,0.4794837201094313
0.3833333333333333,perempuan,0.4022018270252421
0.05,perempuan,0.3010534669591708
0.6666666666666666,perempuan,0.6340475062778096
0.75,perempuan,0.8204332484220308
0.43333333333333335,perempuan,0.5965430581634238
0.7166666666666667,laki-laki,0.6908724276632429
0.9833333333333333,laki-laki,0.6590504716874003
0.6666666666666666,laki-laki,0.5931335628802977
0.3333333333333333,perempuan,0.3408309119289741
1.0,laki-laki,0.8488457091147475
0.36666666666666664,perempuan,0.4340237830010847
0.7333333333333333,laki-laki,0.8249792421328653
0.0,perempuan,0.21147260849318472
0.6,perempuan,0.4544807546998406
0.4166666666666667,perempuan,0.6135905345790537
0.0,perempuan,0.106350571748554
0.6833333333333333,perempuan,0.5760860864646679
0.03333333333333333,laki-laki,0.12959704356769342
0.6833333333333333,perempuan,0.5692670958984157
0.8833333333333333,laki-laki,0.93181009433748
0.3,perempuan,0.41243031287461995
0.05,laki-laki,0.330602426079596
0.8833333333333333,perempuan,0.9420385801868579
0.06666666666666667,laki-laki,0.1453531823630836
0.7166666666666667,perempuan,0.5635846037598723
0.45,laki-laki,0.6181365282898884
0.26666666666666666,perempuan,0.38060835689877737
0.48333333333333334,perempuan,0.4385697767119192
0.2833333333333333,perempuan,0.5726765911815418
0.5666666666666667,perempuan,0.6510949826934397
0.75,laki-laki,0.7567893364703454
0.6333333333333333,perempuan,0.7158753930728335
0.1,perempuan,0.3237834355133441
0.8333333333333334,perempuan,0.7306498726330463
0.6166666666666667,perempuan,0.5942700613080064
0.16666666666666666,laki-laki,0.3465134040675174
0.03333333333333333,laki-laki,0.17547721147664286
0.0,laki-laki,0.09021662372548844
0.35,perempuan,0.5476736257719511
0.75,perempuan,0.5704035943261244
0.25,perempuan,0.3328754229350134
0.6833333333333333,perempuan,0.7624718286088888
0.9333333333333333,perempuan,0.5874510707417545
0.7,laki-laki,0.5692670958984157
0.8333333333333334,laki-laki,0.5976795565911323
0.08333333333333333,perempuan,0.19649561160997353
0.0,perempuan,0.06887765949118574
0.016666666666666666,laki-laki,0.18603041676528564
0.9,laki-laki,0.6351840047055185
0.11666666666666667,laki-laki,0.3226469370856355
0.7333333333333333,laki-laki,0.7624718286088888
0.3833333333333333,perempuan,0.4726647295431792
0.7666666666666666,perempuan,0.5942700613080064
0.6166666666666667,laki-laki,0.5397181367779905
0.3,perempuan,0.46698223740463585
0.9666666666666667,laki-laki,0.602225550301967
0.05,perempuan,0.28059649526041486
0.016666666666666666,laki-laki,0.3293246754942658
0.85,perempuan,0.89771514150622
0.21666666666666667,perempuan,0.41470330973003733
0.8666666666666667,laki-laki,0.9295370974820626
0.9166666666666666,laki-laki,0.7261038789222117
0.9166666666666666,perempuan,0.8102047625726528
0.6166666666666667,perempuan,0.5658576006152897
0.0,laki-laki,0.13866592451719761
0.95,perempuan,0.5783590833200852
0.2833333333333333,perempuan,0.44538876727817134
0.23333333333333334,perempuan,0.37378936633252546
0.15,perempuan,0.3260564323687615
0.9,perempuan,0.9102166242110153
0.05,laki-laki,0.36128788362773
0.03333333333333333,laki-laki,0.19654052352647067
0.03333333333333333,perempuan,0.19658420787813935
0.7166666666666667,perempuan,0.8602106933918342
0.7333333333333333,perempuan,0.8045222704341094
0.48333333333333334,perempuan,0.5135786729406913
0.8666666666666667,perempuan,0.7033739103680384
0.9,perempuan,0.6556409764042744
0.18333333333333332,perempuan,0.3067359590977141
0.6,laki-laki,0.6522314811211484
0.016666666666666666,perempuan,0.06461437736199582
0.18333333333333332,perempuan,0.2840059905435408
0.23333333333333334,laki-laki,0.49766769495276986
0.0,laki-laki,0.0512296575275194
0.5833333333333334,perempuan,0.6306380109946838
0.6833333333333333,perempuan,0.7738368128859755
0.16666666666666666,perempuan,0.30559946067000554
0.16666666666666666,laki-laki,0.45107125941671466
0.6166666666666667,laki-laki,0.7613353301811802
1.0,perempuan,0.8295252358437001
0.6166666666666667,laki-laki,0.7295133742053376
0.0,perempuan,0.04724692090657523
0.6666666666666666,perempuan,0.8261157405605742
0.3,perempuan,0.391973341175864
0.7166666666666667,laki-laki,0.4851662122479746
0.9166666666666666,perempuan,0.9363560880483147
0.7166666666666667,perempuan,0.8079317657172355
1.0,laki-laki,0.6147270330067623
0.9333333333333333,perempuan,0.7465608506209677
0.7666666666666666,laki-laki,0.6431394936994789
0.2,perempuan,0.2851424889712494
0.05,laki-laki,0.3260564323687615
0.8166666666666667,perempuan,0.8397537216930783
0.6,laki-laki,0.6885994308078255
0.9833333333333333,laki-laki,0.6283650141392664
1.0,laki-laki,0.7465608506209677
0.05,perempuan,0.18172113204976093
0.1,perempuan,0.27264100626645416
0.7166666666666667,perempuan,0.5738130896092505
0.3333333333333333,laki-laki,0.37378936633252546
0.36666666666666664,laki-laki,0.5806320801755024
0.21666666666666667,perempuan,0.46584573897692727
0.8833333333333333,perempuan,0.7954302830124401
0.3,laki-laki,0.5351721430671558
0.8,laki-laki,0.7533798411872196
0.3333333333333333,laki-laki,0.4078843191637854
0.45,laki-laki,0.5317626477840298
0.5166666666666666,perempuan,0.568130597470707
0.7,laki-laki,0.8522552043978734
0.016666666666666666,perempuan,0.21720040293827392
0.3833333333333333,laki-laki,0.45334425627213204
0.03333333333333333,perempuan,0.1924106336314405
0.6833333333333333,perempuan,0.5397181367779905
0.6,laki-laki,0.47607422482630535
0.9,perempuan,0.5522196194827856
0.95,laki-laki,0.7999762767232749
0.5833333333333334,laki-laki,0.7374688631992984
0.75,perempuan,0.6181365282898884
0.0,perempuan,0.12413754695081258
0.36666666666666664,laki-laki,0.6226825220007229
0.65,perempuan,0.6374570015609357
0.18333333333333332,laki-laki,0.2692315109833282
0.9833333333333333,perempuan,0.9749970345904092
0.95,perempuan,0.7954302830124401
0.8666666666666667,perempuan,0.7920207877293143
0.9833333333333333,laki-laki,0.6204095251453056
0.5166666666666666,perempuan,0.49084870438651795
0.6166666666666667,laki-laki,0.6056350455850931
0.35,perempuan,0.6295015125669751
0.6666666666666666,laki-laki,0.735195866343881
0.9,laki-laki,0.7613353301811802
0.15,perempuan,0.25786652670624155
0.7833333333333333,laki-laki,0.7226943836390854
0.75,laki-laki,0.6124540361513452
1.0,laki-laki,0.8533917028255821
0.85,perempuan,0.7579258348980543
0.9,laki-laki,0.8579376965364168
0.13333333333333333,laki-laki,0.43516028142879326
0.85,perempuan,0.7874747940184795
0.3333333333333333,laki-laki,0.43061428771795873
0.43333333333333335,laki-laki,0.4863027106756832
0.9666666666666667,laki-laki,0.9136261194941414
0.7333333333333333,laki-laki,0.6681424591090696
0.9333333333333333,perempuan,0.6556409764042744
0.5666666666666667,laki-laki,0.6795074433861562
0.03333333333333333,perempuan,0.39654501309320467
0.13333333333333333,laki-laki,0.42834129086254136
0.55,perempuan,0.44311577042275396
0.03333333333333333,laki-laki,0.21466515554629484
0.48333333333333334,perempuan,0.5908605660248804
0.016666666666666666,perempuan,0.14040679694447555
0.5166666666666666,laki-laki,0.6135905345790537
0.13333333333333333,perempuan,0.21240658959789493
0.8166666666666667,perempuan,0.7840652987353535
0.0,laki-laki,0.02665034036476449
0.0,laki-laki,0.20952490072351404
0.05,perempuan,0.3567418899168955
0.5,laki-laki,0.5590386100490378
0.11666666666666667,laki-laki,0.39651933488669877
0.4166666666666667,perempuan,0.6613234685428176
0.3833333333333333,perempuan,0.5181246666515258
0.016666666666666666,laki-laki,0.23719914063459113
0.6666666666666666,laki-laki,0.7852017971630622
0.35,laki-laki,0.5567656131936204
0.7666666666666666,perempuan,0.7476973490486761
0.03333333333333333,perempuan,0.16006197177630754
1.0,laki-laki,0.6749614496753217
0.5666666666666667,laki-laki,0.5669940990429986
0.9,laki-laki,0.7806558034522276
0.65,perempuan,0.6920089260909518
0.5166666666666666,perempuan,0.701100913512621
0.5833333333333334,perempuan,0.5760860864646679
0.05,laki-laki,0.21695258330872957
0.2833333333333333,perempuan,0.4101573160192026
0.7166666666666667,perempuan,0.7056469072234556
0.06666666666666667,perempuan,0.21013359274247756
0.35,perempuan,0.6079080424405104
0.2,laki-laki,0.36697037576627334
0.35,perempuan,0.35105939777835216
0.8833333333333333,laki-laki,0.815887254711196
0.9166666666666666,perempuan,0.8556646996809995
0.05,perempuan,0.3078724575254227
0.9333333333333333,perempuan,0.6010890518742585
0.06666666666666667,laki-laki,0.15444516978475298
0.2,perempuan,0.48402971382026583
0.36666666666666664,perempuan,0.5897240675971719
0.8166666666666667,perempuan,0.6954184213740776
0.8666666666666667,perempuan,0.5726765911815418
0.7166666666666667,perempuan,0.7386053616270069
0.0,perempuan,0.13810883114700556
0.5833333333333334,laki-laki,0.6408664968440617
0.36666666666666664,perempuan,0.3556053914891867
0.8333333333333334,laki-laki,0.701100913512621
0.16666666666666666,perempuan,0.4783472216817225
0.48333333333333334,perempuan,0.6476854874103136
0.5166666666666666,laki-laki,0.6385934999886443
0.5333333333333333,laki-laki,0.5954065597357151
0.4166666666666667,perempuan,0.4476617641335887
0.8333333333333334,perempuan,0.5658576006152897
0.95,perempuan,0.7613353301811802
0.95,perempuan,0.5976795565911323
0.03333333333333333,perempuan,0.2222029179115521
0.3333333333333333,laki-laki,0.4863027106756832
0.8166666666666667,laki-laki,0.8613471918195427
0.0,perempuan,0.01528033842607951
0.016666666666666666,perempuan,0.038875711634009935
0.5166666666666666,laki-laki,0.636320503133227
0.03333333333333333,laki-laki,0.2189139670020066
0.48333333333333334,perempuan,0.7261038789222117
0.8833333333333333,laki-laki,0.721557885211377
0.0,laki-laki,0.16603034606127975
0.6666666666666666,perempuan,0.626092017283849
0.03333333333333333,perempuan,0.06900589716436045
0.6333333333333333,laki-laki,0.7499703459040935
0.65,perempuan,0.7226943836390854
0.35,laki-laki,0.4169763065854547
0.016666666666666666,laki-laki,0.10673658877885395
0.8333333333333334,laki-laki,0.8477092106870386
0.75,laki-laki,0.5135786729406913
0.25,laki-laki,0.5226706603623605
0.9833333333333333,perempuan,0.6760979481030304
0.7166666666666667,laki-laki,0.673824951247613
0.0,perempuan,0.08322057952501205
0.0,laki-laki,0.22361915290979417
0.21666666666666667,laki-laki,0.30559946067000554
0.7833333333333333,laki-laki,0.8420267185484954
0.016666666666666666,perempuan,0.06896695396024377
0.08333333333333333,laki-laki,0.2226350754472729
0.8166666666666667,perempuan,0.6533679795488571
0.016666666666666666,laki-laki,0.1168051927319439
0.6333333333333333,perempuan,0.7431513553378416
0.08333333333333333,perempuan,0.41243031287461995
0.0,laki-laki,0.22510533795361454
0.5666666666666667,laki-laki,0.6272285157115577
0.4,perempuan,0.673824951247613
0.8833333333333333,perempuan,0.8397537216930783
0.0,laki-laki,0.21135000411039262
0.4166666666666667,perempuan,0.5249436572177779
0.3,perempuan,0.47607422482630535
0.4,perempuan,0.6545044779765655
0.8333333333333334,perempuan,0.8317982326991175
0.7166666666666667,laki-laki,0.7204213867836683
0.85,laki-laki,0.6295015125669751
0.6166666666666667,perempuan,0.6851899355246996
0.7666666666666666,laki-laki,0.8408902201207867
0.4,laki-laki,0.6476854874103136
0.26666666666666666,perempuan,0.30559946067000554
0.6,laki-laki,0.5067596823744391
0.23333333333333334,perempuan,0.2908249811097927
0.03333333333333333,laki-laki,0.10182829963652629
0.35,laki-laki,0.3703798710493993
0.08333333333333333,perempuan,0.20786059588706018
0.0,laki-laki,0.20991450170061243
1.0,laki-laki,0.8783946682351728
0.5333333333333333,perempuan,0.4181128050131633
0.36666666666666664,laki-laki,0.3760623631879426
0.95,perempuan,0.8295252358437001
0.03333333333333333,perempuan,0.15252355662929695
0.5,laki-laki,0.5397181367779905
0.4,perempuan,0.6488219858380223
0.16666666666666666,perempuan,0.3862908490373207
0.0,laki-laki,0.14483831547604464
